,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1017,A-4905066,Source1,2,2022-11-03 21:56:39.000000,2022-11-03 23:11:40.000000,38.618309,-90.266457,38.618424,-90.260038,0.347,Incident on I-44 near KINGSHIGHWAY BLVD Drive with caution.,I-44,St Louis (City),MO,63110,US,US/Central,KCPS,2022-11-03 21:53:00,65.0,65.0,63.0,29.57,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
1018,A-4905547,Source1,2,2023-01-26 13:55:55.000000,2023-01-26 15:10:57.000000,38.63869071,-90.45504212,38.63866071,-90.48572212,1.656,Incident on I-64 near I-270 Drive with caution.,US-40,St Louis,MO,63141,US,US/Central,KSTL,2023-01-26 13:51:00,34.0,25.0,48.0,29.45,10.0,W,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1019,A-4905866,Source1,2,2022-02-04 10:08:06.000000,2022-02-04 11:23:08.000000,38.695906,-90.260419,38.702799,-90.268928,0.6609999999999999,Incident on I-70 near MO-367 Drive with caution.,I-70,St Louis (City),MO,63120,US,US/Central,KSTL,2022-02-04 09:51:00,16.0,6.0,77.0,29.79,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1020,A-4906647,Source1,2,2023-01-28 14:02:00,2023-01-28 14:28:30,38.507225,-90.328029,38.513262,-90.339761,0.759,Slow traffic on US-50 W - US-67 N - US-61 N from US-50/MO-267 (US-67/US-61) to MO-21/Tesson Ferry Rd (US-50/US-67/S Lindbergh Blvd/US-61) due to accident., S Lindbergh Blvd,St Louis,MO,63125-4523,US,US/Central,KCPS,2023-01-28 13:53:00,55.0,55.0,53.0,29.52,10.0,S,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1021,A-4907819,Source1,2,2022-12-22 22:47:57,2022-12-23 00:02:58,38.629474,-90.323928,38.629827,-90.337897,0.754,Incident on I-64 near HIGHLAND TER Drive with caution.,US-40,St Louis,MO,63117,US,US/Central,KSTL,2022-12-22 22:51:00,-5.0,-29.0,57.0,29.56,9.0,WNW,21.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1022,A-4910573,Source1,2,2022-08-13 03:28:07.000000000,2022-08-13 04:43:08.000000000,38.634795,-90.1862,38.634021,-90.186181,0.053,Incident on I-44 near CARR ST Expect delays.,I-44,St Louis (City),MO,63101,US,US/Central,KCPS,2022-08-13 03:53:00,64.0,64.0,90.0,29.69,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1023,A-4910574,Source1,2,2022-04-30 10:45:03.000000000,2022-04-30 12:00:04.000000000,38.6351931093281,-90.18617749171167,38.6272031093281,-90.18636749171168,0.552,Incident on I-44 near CARR ST Expect delays.,I-44,St Louis (City),MO,63101,US,US/Central,KCPS,2022-04-30 10:53:00,70.0,70.0,76.0,29.27,10.0,S,16.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1024,A-4910974,Source1,2,2022-07-27 11:02:30.000000000,2022-07-27 12:03:00.000000000,38.734579,-90.354027,38.743195,-90.380859,1.564,Stationary traffic on I-70 W - Mark Twain Expy from MO-115/Natural Bridge Rd/Exit 237-238 (I-70) to Cypress Rd/Hunter Dr/Exit 235 (I-70) due to accident.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2022-07-27 10:51:00,76.0,76.0,76.0,29.33,10.0,SW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1025,A-4911582,Source1,2,2022-09-14 21:00:02.000000000,2022-09-14 22:15:03.000000000,38.63969,-90.187135,38.636169,-90.186182,0.249,Incident on I-44 near I-70 Drive with caution.,I-70 Express Lane,St Louis (City),MO,63101,US,US/Central,KCPS,2022-09-14 20:53:00,63.0,63.0,93.0,29.67,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1026,A-4912751,Source1,2,2022-10-06 09:46:00.000000000,2022-10-06 10:54:30.000000000,38.575833,-90.377607,38.58674,-90.341014,2.115,Stationary traffic on I-44 E from Big Bend Rd/Exit 278 (I-44) to S Laclede Station Rd S/Exit 282 (I-44) due to accident.,I-44,St Louis,MO,63122,US,US/Central,KSTL,2022-10-06 09:51:00,68.0,68.0,59.0,29.42,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1027,A-4913705,Source1,2,2022-02-24 07:41:30.000000000,2022-02-24 09:48:00.000000000,38.638648,-90.467009,38.639473,-90.496492,1.592,Stationary traffic on US-40 W - I-64 W - US-61 N from exit [24] to Maryville Centre Dr exit [23] due to accident.,US-40,St Louis,MO,63141,US,US/Central,KSTL,2022-02-24 07:43:00,26.0,21.0,84.0,29.65,2.0,ENE,5.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1028,A-4914377,Source1,2,2022-03-04 06:21:55.000000000,2022-03-04 07:36:56.000000000,38.709089,-90.280145,38.700513,-90.264159,1.046,Incident on I-70 near MO-U Drive with caution.,I-70,St Louis,MO,63136,US,US/Central,KSTL,2022-03-04 06:51:00,34.0,26.0,70.0,29.63,10.0,E,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1029,A-4915755,Source1,2,2022-02-04 15:38:10.000000000,2022-02-04 16:53:10.000000000,38.638605,-90.444414,38.638647,-90.466295,1.181,Incident on I-64 near I-270 Drive with caution.,US-40,St Louis,MO,63141,US,US/Central,KSTL,2022-02-04 15:51:00,28.0,17.0,61.0,29.72,10.0,WSW,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1030,A-4916878,Source1,2,2022-02-27 04:52:06.000000000,2022-02-27 06:07:07.000000000,38.678280114943135,-90.20868658976455,38.680850114943134,-90.21291658976456,0.289,Incident on I-70 near ADELAIDE AVE Drive with caution.,I-70,St Louis (City),MO,63147,US,US/Central,KSTL,2022-02-27 04:51:00,23.0,23.0,81.0,29.67,8.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1031,A-4918500,Source1,2,2022-05-11 13:30:01,2022-05-11 14:45:02,38.603498,-90.444143,38.603497,-90.443977,0.009,Incident on MANCHESTER RD near N BALLAS RD Drive with caution., N Ballas Rd,St Louis,MO,63131-3706,US,US/Central,KSTL,2022-05-11 13:51:00,92.0,92.0,52.0,29.42,10.0,SE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
1032,A-4927668,Source1,2,2022-08-08 16:24:30,2022-08-08 18:26:00,38.501034,-90.315689,38.503358,-90.337656,1.199,Stationary traffic on US-50 W - I-255 W from MO-231/Telegraph Rd/Exit 2 (I-255) to I-55/Exit 1 (I-255) due to accident.,I-255,St Louis,MO,63125,US,US/Central,KCPS,2022-08-08 15:53:00,81.0,81.0,85.0,29.48,10.0,CALM,0.0,0.73,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1033,A-4927892,Source1,2,2022-07-15 06:57:00,2022-07-15 07:37:30,38.701779,-90.267249,38.695612,-90.260562,0.5579999999999999,Slow traffic on I-70 E from Lucas and Hunt Rd/Exit 241 (I-70) to Union Blvd/Exit 244A (I-70) due to accident.,I-70,St Louis,MO,63120,US,US/Central,KSTL,2022-07-15 06:51:00,78.0,78.0,50.0,29.42,10.0,SW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1034,A-4928630,Source1,2,2022-08-29 08:46:00.000000000,2022-08-29 09:43:30.000000000,38.541962,-90.420242,38.55919,-90.436597,1.483,Stationary traffic on I-270 N from MO-30/Gravois Rd/Exit 3 (I-270) to Big Bend Rd/Exit 7 (I-270) due to accident.,I-270,St Louis,MO,63127,US,US/Central,KCPS,2022-08-29 07:53:00,77.0,77.0,94.0,29.48,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1035,A-4931035,Source1,2,2022-02-05 17:53:25.000000000,2022-02-05 19:48:26.000000000,38.534256219680145,-90.310074090527,38.541576219680145,-90.30129409052702,0.6940000000000001,Incident on I-55 near UNION RD Drive with caution.,I-55,St Louis,MO,63125,US,US/Central,KCPS,2022-02-05 16:53:00,25.0,14.0,55.0,29.9,10.0,SE,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1036,A-4935018,Source1,2,2022-12-21 15:22:40,2022-12-21 16:37:40,38.59525,-90.322987,38.603512,-90.310308,0.8909999999999999,Incident on I-44 near SHREWSBURY AVE Drive with caution.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2022-12-21 14:53:00,38.0,33.0,68.0,29.74,8.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1037,A-4935019,Source1,2,2022-05-05 06:21:20,2022-05-05 07:36:21,38.5950672624655,-90.32357096628988,38.6035072624655,-90.31030096628989,0.924,Incident on I-44 near SHREWSBURY AVE Drive with caution.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2022-05-05 05:53:00,54.0,54.0,93.0,29.55,10.0,NE,5.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1038,A-4939271,Source1,2,2022-02-23 10:40:00,2022-02-23 11:27:00,38.695514,-90.346761,38.681229,-90.356857,1.127,Stationary traffic on I-170 S from MO-180/Saint Charles Rock Rd/Exit 5 (I-170) to MO-340/Olive Blvd/Exit 3 (I-170) due to accident.,I-170,St Louis,MO,63114,US,US/Central,KSTL,2022-02-23 10:51:00,19.0,7.0,62.0,29.87,9.0,N,10.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1039,A-4939294,Source1,2,2022-12-21 17:42:41,2022-12-21 18:57:42,38.511704,-90.366528,38.507646,-90.351562,0.856,Incident on I-270 near MO-21 Drive with caution.,I-270,St Louis,MO,63128,US,US/Central,KCPS,2022-12-21 17:53:00,34.0,34.0,75.0,29.68,9.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1040,A-4939297,Source1,2,2022-04-01 16:10:38,2022-04-01 18:25:39,38.5118973253321,-90.36719441370786,38.506897325332105,-90.34883441370786,1.051,Incident on I-270 near THEISS RD Drive with caution.,I-270,St Louis,MO,63128,US,US/Central,KCPS,2022-04-01 15:53:00,51.0,51.0,41.0,29.66,10.0,ENE,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1041,A-4939699,Source1,2,2022-05-05 05:21:20.000000000,2022-05-05 06:36:21.000000000,38.530822992141104,-90.3137862678036,38.518412992141094,-90.3328062678036,1.339,Incident on I-55 near GREEN PARK RD Drive with caution.,I-55,St Louis,MO,63123,US,US/Central,KCPS,2022-05-05 04:53:00,54.0,54.0,93.0,29.52,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1042,A-4941854,Source1,2,2022-09-23 17:18:48,2022-09-23 18:34:06,38.606155,-90.307135,38.591282,-90.336005,1.867,Slow traffic on I-44 W from Arsenal St/Exit 284 (I-44) to S Laclede Station Rd S/Exit 282 (I-44) due to accident.,I-44,St Louis (City),MO,63139,US,US/Central,KCPS,2022-09-23 16:53:00,59.0,59.0,93.0,29.63,10.0,E,7.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1043,A-4942213,Source1,2,2022-02-24 04:17:30,2022-02-24 04:38:00,38.71589541416781,-90.294753312634,38.712055414167814,-90.288063312634,0.448,Slow traffic on I-70 E from Bermuda Dr/Exit 241 (I-70) to Lucas and Hunt Rd/Exit 241 (I-70) due to accident.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2022-02-24 03:51:00,24.0,16.0,84.0,29.66,7.0,N,7.0,0.0,Wintry Mix,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1044,A-4946523,Source1,2,2022-05-21 20:49:30,2022-05-21 21:10:30,38.65877509098692,-90.19643425898458,38.64536509098692,-90.19034425898458,0.983,Slow traffic on I-70 E from Salisbury St/Exit 248A (I-70) to I-70/Exit 249A (I-70) due to accident.,I-70,St Louis (City),MO,63107,US,US/Central,KCPS,2022-05-21 20:53:00,58.0,58.0,93.0,29.62,10.0,N,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1045,A-4946995,Source1,4,2023-01-05 10:10:00,2023-01-05 11:57:23,38.61236215,-90.21531701,38.60780215,-90.21298701,0.339,Incident on I-44 EB near I-55 Road closed. Take alternate route.,I-44,St Louis (City),MO,63104,US,US/Central,KCPS,2023-01-05 09:53:00,38.0,30.0,62.0,29.53,10.0,W,14.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1046,A-4947383,Source1,2,2022-02-04 09:58:06,2022-02-04 11:58:08,38.720733,-90.312028,38.724741,-90.324993,0.752,Incident on I-70 near BERMUDA DR Drive with caution.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2022-02-04 09:51:00,16.0,6.0,77.0,29.79,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1047,A-4948513,Source1,2,2022-04-04 14:48:00.000000000,2022-04-04 17:03:37.000000000,38.610173463637295,-90.45148014979144,38.6019634636373,-90.45055014979144,0.569,Incident on I-270 SB near MO-100 Road closed. Take alternate route.,I-270,St Louis,MO,63131,US,US/Central,KSTL,2022-04-04 14:51:00,66.0,66.0,38.0,29.21,10.0,NW,12.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1048,A-4949284,Source1,2,2023-01-03 00:55:44.000000000,2023-01-03 02:10:45.000000000,38.68900895,-90.25067925,38.68981895,-90.25381925,0.178,Incident on I-70 near MO-115 Drive with caution., Bircher Blvd,St Louis (City),MO,63120,US,US/Central,KSTL,2023-01-03 00:51:00,60.0,60.0,93.0,29.03,5.0,WNW,3.0,0.46,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1049,A-4955359,Source1,2,2022-05-16 17:29:00,2022-05-16 17:51:30,38.653361,-90.355523,38.653324,-90.348655,0.371,Slow traffic from Price Rd (Ladue Rd) to Gay Ave (Ladue Rd) due to accident.,Pointer Ln,St Louis,MO,63124,US,US/Central,KSTL,2022-05-16 17:51:00,81.0,81.0,26.0,29.28,10.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1050,A-4958348,Source1,2,2022-06-13 19:57:09,2022-06-13 21:12:09,38.57039094,-90.39187074,38.57663094,-90.37437074,1.039,Incident on I-44 near HOLMES AVE Drive with caution.,I-44,St Louis,MO,63122,US,US/Central,KSTL,2022-06-13 19:51:00,93.0,93.0,59.0,29.16,10.0,S,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1051,A-4961157,Source1,2,2022-12-14 14:58:16,2022-12-14 16:13:17,38.49947,-90.380955,38.49822800000001,-90.381076,0.086,Incident on MO-21 near DEERFIELD CIRCLE DR Drive with caution., Tesson Ferry Rd,St Louis,MO,63128-2910,US,US/Central,KCPS,2022-12-14 14:53:00,50.0,50.0,89.0,29.18,6.0,SE,7.0,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1052,A-4961275,Source1,2,2022-09-02 02:42:00,2022-09-02 05:23:39,38.771276,-90.279977,38.774406,-90.323183,2.337,Incident on I-270 WB near FLORISSANT AVE Road closed. Take alternate route.,I-270,St Louis,MO,63136,US,US/Central,KSTL,2022-09-02 02:51:00,74.0,74.0,66.0,29.35,10.0,SSE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1053,A-4962046,Source1,2,2022-09-16 13:11:53,2022-09-16 13:26:53,38.61892819,-90.18641353,38.62426819,-90.16462353,1.233,Between I-55/I-64/I-70 Western Split and I-70/IL-3 - Accident.,US-40,St Louis (City),MO,63102,US,US/Central,KCPS,2022-09-16 12:53:00,83.0,74.0,51.0,29.66,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1054,A-4962307,Source1,2,2023-01-03 18:45:55,2023-01-03 20:00:56,38.64476323,-90.19021153,38.64292323,-90.18768153,0.187,Incident on I-70 near BRANCH ST Expect delays.,I-70,St Louis (City),MO,63106,US,US/Central,KCPS,2023-01-03 18:53:00,61.0,61.0,42.0,29.19,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1055,A-4962308,Source1,2,2022-03-19 11:17:18,2022-03-19 12:32:19,38.64914059620548,-90.19222855524924,38.64537059620547,-90.19034855524924,0.28,Incident on I-70 near MADISON ST Drive with caution.,I-70,St Louis (City),MO,63106,US,US/Central,KCPS,2022-03-19 11:41:00,48.0,42.0,68.0,29.54,10.0,WNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1056,A-4962448,Source1,2,2022-04-13 13:35:54,2022-04-13 14:50:55,38.63864779453928,-90.47622084574472,38.63865779453928,-90.48572084574472,0.513,Incident on I-64 near MASON RD Drive with caution.,US-40,St Louis,MO,63141,US,US/Central,KSTL,2022-04-13 13:25:00,65.0,65.0,87.0,28.98,4.0,WSW,21.0,0.15,T-Storm / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1057,A-4966237,Source1,2,2023-01-18 08:59:02,2023-01-18 10:14:03,38.525253,-90.398644,38.544424,-90.423064,1.87,Incident on I-270 near MO-30 Drive with caution.,I-270,St Louis,MO,63127,US,US/Central,KCPS,2023-01-18 08:53:00,38.0,32.0,89.0,29.51,5.0,E,8.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1058,A-4966674,Source1,4,2022-10-06 16:31:50,2022-10-06 17:53:38,38.635209,-90.186184,38.619593,-90.190036,1.099,Incident on I-44 near CARR ST Road closed. Take alternate route.,I-44,St Louis (City),MO,63101,US,US/Central,KCPS,2022-10-06 16:53:00,78.0,78.0,42.0,29.61,10.0,NNW,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1059,A-4968402,Source1,2,2022-05-26 08:23:35,2022-05-26 09:38:39,38.65244507771181,-90.44828295664573,38.63383507771181,-90.45029295664573,1.29,Incident on I-270 near MO-AB Drive with caution.,I-270,St Louis,MO,63141,US,US/Central,KSTL,2022-05-26 08:51:00,72.0,72.0,68.0,29.07,10.0,S,10.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1060,A-4968404,Source1,2,2022-02-03 16:47:56,2022-02-03 18:42:57,38.655148,-90.448237,38.643243,-90.449302,0.825,Incident on I-270 near WOODFORD WAY Drive with caution.,I-270,St Louis,MO,63141,US,US/Central,KSTL,2022-02-03 16:51:00,20.0,7.0,92.0,29.65,1.0,N,13.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1061,A-4970204,Source1,2,2023-01-20 14:08:30,2023-01-20 15:03:00,38.68473,-90.242386,38.698053,-90.260879,1.357,Stationary traffic on I-70 W from Shreve Ave/Exit 245A (I-70) to Goodfellow Blvd/Exit 243 (I-70) due to accident.,I-70,St Louis (City),MO,63115,US,US/Central,KSTL,2023-01-20 13:51:00,37.0,30.0,59.0,29.58,10.0,W,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1062,A-4970594,Source1,2,2022-01-10 15:04:52,2022-01-10 16:19:52,38.59667,-90.47384,38.596731,-90.473398,0.024,Incident on MANCHESTER RD near BARRETT STATION RD Drive with caution., Manchester Rd,St Louis,MO,63131,US,US/Central,KSTL,2022-01-10 14:51:00,38.0,31.0,44.0,29.86,10.0,NNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
1063,A-4971155,Source1,2,2022-12-30 03:34:43,2022-12-30 04:49:44,38.559265,-90.406941,38.57360300000001,-90.386505,1.483,Incident on I-44 near US-67 Road closed. Take alternate route.,S Lindbergh Blvd,St Louis,MO,63127,US,US/Central,KCPS,2022-12-30 03:53:00,54.0,54.0,66.0,29.54,10.0,W,5.0,0.17,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1064,A-4972310,Source1,2,2022-10-06 05:48:28.000000000,2022-10-06 07:03:29.000000000,38.485976,-90.355143,38.496945,-90.344595,0.949,Incident on I-55 near BUTLER HILL RD Drive with caution.,I-55,St Louis,MO,63129,US,US/Central,KCPS,2022-10-06 05:53:00,51.0,51.0,89.0,29.58,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1065,A-4973816,Source1,2,2022-02-23 01:51:01.000000000,2022-02-23 03:06:03.000000000,38.65909695606871,-90.19613385157491,38.66520695606871,-90.19887385157492,0.447,Incident on I-70 near 9TH ST Drive with caution.,I-70,St Louis (City),MO,63147,US,US/Central,KSTL,2022-02-23 01:51:00,23.0,10.0,63.0,29.72,10.0,NW,16.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1067,A-4979257,Source1,2,2022-01-19 19:38:42.000000000,2022-01-19 20:53:43.000000000,38.739069700056355,-90.3633749480707,38.73988970005636,-90.36993494807068,0.358,Incident on I-70 near AIRFLIGHT DR Drive with caution.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2022-01-19 19:51:00,18.0,3.0,65.0,29.71,10.0,NNW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1068,A-4979882,Source1,2,2022-12-22 12:52:52.000000000,2022-12-22 14:27:53.000000000,38.48215699,-90.35858989,38.45864699,-90.37494989,1.85,Incident on I-55 near GREEN PARK RD Drive with caution.,I-55,St Louis,MO,63128,US,US/Central,KCPS,2022-12-22 12:53:00,12.0,-6.0,80.0,29.57,0.25,NW,20.0,0.0,Heavy Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1069,A-4987315,Source1,2,2022-02-24 11:01:26,2022-02-24 12:16:48,38.71248364430088,-90.50681948618649,38.740343644300864,-90.52503948618649,2.161,Incident on MO-364 near SEVEN PINES DR Drive with caution.,MO-364,St Louis,MO,63146,US,US/Central,KSTL,2022-02-24 11:00:00,27.0,20.0,85.0,29.58,3.0,ENE,6.0,0.01,Light Snow and Sleet,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
